;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;population;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
255768;POL;Europe;Poland;2020-12-26;1256245.0;5048.0;8574.0;27151.0;68.0;266.429;31518.691;126.652;215.118;681.208;1.706;6.685;0.83;;;16457.0;412.9;;;;;;;;;41373.0;1.08;0.2066;4.8;tests performed;;;;;;;;;;;;;;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255769;POL;Europe;Poland;2020-12-27;1259923.0;3678.0;7871.857;27207.0;56.0;254.0;31610.97;92.28;197.502;682.613;1.405;6.373;0.85;;;16686.0;418.645;;;;;;;;;39971.0;1.043;0.1969;5.1;tests performed;;;;;;;;;;;;;;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;57877.8;13.91;41.39;1506.1217
255770;POL;Europe;Poland;2020-12-28;1263134.0;3211.0;7668.714;27234.0;27.0;246.857;31691.533;80.563;192.405;683.29;0.677;6.194;0.91;;;17078.0;428.48;;;;;;;;;38569.0;1.007;0.1988;5.0;tests performed;2000.0;2000.0;;;;;0.01;0.01;;;;;;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255771;POL;Europe;Poland;2020-12-29;1271048.0;7914.0;7772.143;27545.0;311.0;247.143;31890.092;198.559;195.0;691.093;7.803;6.201;0.97;;;17299.0;434.025;;;;;;;;;37167.0;0.97;0.208;4.8;tests performed;6300.0;6300.0;;;4300.0;4300.0;0.02;0.02;;;108.0;4300.0;0.011;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255772;POL;Europe;Poland;2020-12-30;1284003.0;12955.0;7856.714;28110.0;565.0;260.429;32215.128;325.036;197.122;705.269;14.176;6.534;1.01;;;17228.0;432.244;;;;;;;;;35765.0;0.934;0.2178;4.6;tests performed;36300.0;36300.0;;;30000.0;17150.0;0.09;0.09;;;430.0;17150.0;0.043;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255773;POL;Europe;Poland;2020-12-31;1297400.0;13397.0;7897.143;28642.0;532.0;257.571;32551.254;336.125;198.136;718.616;13.348;6.462;1.03;;;16970.0;425.771;;;;;7604343.0;;198.507;;34363.0;0.897;0.2282;4.4;tests performed;47600.0;47600.0;;;11300.0;15200.0;0.12;0.12;;;381.0;15200.0;0.038;80.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255774;POL;Europe;Poland;2021-01-01;1308408.0;11008.0;8173.0;29042.0;400.0;279.857;32827.44;276.186;205.057;728.652;10.036;7.022;1.02;;;16757.0;420.427;;;;;;;;;35209.0;0.919;0.23;4.3;tests performed;;;;;;11749.0;;;;;295.0;11749.0;0.029;80.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255775;POL;Europe;Poland;2021-01-02;1315353.0;6945.0;8444.0;29144.0;102.0;284.714;33001.687;174.247;211.857;731.211;2.559;7.143;0.99;;;16601.0;416.513;;;;;;;;;36054.0;0.941;0.2331;4.3;tests performed;50391.0;50391.0;;;;9678.0;0.13;0.13;;;243.0;9678.0;0.024;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255776;POL;Europe;Poland;2021-01-03;1321092.0;5739.0;8738.429;29205.0;61.0;285.429;33145.676;143.989;219.244;732.742;1.53;7.161;0.99;;;16786.0;421.154;;;;;;;;;36900.0;0.963;0.2352;4.3;tests performed;50833.0;50833.0;;;442.0;8139.0;0.13;0.13;;;204.0;8139.0;0.02;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;61074.902;14.39;37.27;1594.3235
255777;POL;Europe;Poland;2021-01-04;1325524.0;4432.0;8912.857;29247.0;42.0;287.571;33256.874;111.197;223.62;733.796;1.054;7.215;1.01;;;17130.0;429.785;;;;;;;;;37746.0;0.985;0.2344;4.3;tests performed;92220.0;92220.0;;;41387.0;12889.0;0.23;0.23;;;323.0;12889.0;0.032;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255778;POL;Europe;Poland;2021-01-05;1333148.0;7624.0;8871.429;29588.0;341.0;291.857;33448.157;191.283;222.581;742.351;8.556;7.323;1.04;;;17191.0;431.315;;;;;;;;;38592.0;1.007;0.2292;4.4;tests performed;140226.0;140226.0;;;48006.0;19132.0;0.35;0.35;;;480.0;19132.0;0.048;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255779;POL;Europe;Poland;2021-01-06;1347299.0;14151.0;9042.286;30141.0;553.0;290.143;33803.2;355.043;226.867;756.226;13.875;7.28;1.06;;;17057.0;427.953;;;;;;;;;39438.0;1.03;0.2295;4.4;tests performed;160359.0;160359.0;;;20133.0;17723.0;0.4;0.4;;;445.0;17723.0;0.044;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255780;POL;Europe;Poland;2021-01-07;1359353.0;12054.0;8850.429;30327.0;186.0;240.714;34105.63;302.43;222.054;760.892;4.667;6.039;1.04;;;16727.0;419.674;;;;;7886328.0;;205.868;;40284.0;1.052;0.2199;4.5;tests performed;188956.0;188956.0;;;28597.0;20194.0;0.47;0.47;;;507.0;20194.0;0.051;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255781;POL;Europe;Poland;2021-01-08;1368143.0;8790.0;8533.571;30659.0;332.0;231.0;34326.167;220.538;214.104;769.222;8.33;5.796;1.02;;;;;;;;;;;;;50075.0;1.307;0.1708;5.9;tests performed;198787.0;198787.0;;;9831.0;21399.0;0.5;0.5;;;537.0;21399.0;0.054;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255782;POL;Europe;Poland;2021-01-09;1378691.0;10548.0;9048.286;31097.0;438.0;279.0;34590.813;264.645;227.018;780.211;10.989;7.0;1.02;;;;;;;;;;;;;59866.0;1.563;0.1518;6.6;tests performed;200022.0;200022.0;;;1235.0;21376.0;0.5;0.5;;;536.0;21376.0;0.054;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255783;POL;Europe;Poland;2021-01-10;1388101.0;9410.0;9572.714;31274.0;177.0;295.571;34826.906;236.093;240.176;784.652;4.441;7.416;0.99;;;;;;;;;;;;;69657.0;1.818;0.1373;7.3;tests performed;203053.0;203053.0;;;3031.0;21746.0;0.51;0.51;;;546.0;21746.0;0.055;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;63652.902;14.69;28.97;1661.6206
255784;POL;Europe;Poland;2021-01-11;1392723.0;4622.0;9599.857;31349.0;75.0;300.286;34942.87;115.964;240.857;786.534;1.882;7.534;0.95;;;16681.0;418.52;;;;;;;;;79448.0;2.074;0.1213;8.2;tests performed;257834.0;257834.0;;;54781.0;23659.0;0.65;0.65;;;594.0;23659.0;0.059;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255785;POL;Europe;Poland;2021-01-12;1398292.0;5569.0;9306.286;31675.0;326.0;298.143;35082.594;139.724;233.491;794.713;8.179;7.48;0.9;;;16859.0;422.986;;;;;;;;;89240.0;2.33;0.1044;9.6;tests performed;309620.0;309620.0;;;51786.0;24199.0;0.78;0.78;;;607.0;24199.0;0.061;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255786;POL;Europe;Poland;2021-01-13;1407345.0;9053.0;8578.0;32156.0;481.0;287.857;35309.73;227.136;215.219;806.781;12.068;7.222;0.86;;;16553.0;415.308;;;;;;;;;99031.0;2.585;0.0868;11.5;tests performed;369212.0;369212.0;;;59592.0;29836.0;0.93;0.93;;;749.0;29836.0;0.075;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255787;POL;Europe;Poland;2021-01-14;1416781.0;9436.0;8204.0;32537.0;381.0;315.714;35546.476;236.746;205.835;816.34;9.559;7.921;0.85;;;16250.0;407.706;;;;;8648082.0;;225.753;;108822.0;2.841;0.0755;13.3;tests performed;410480.0;410480.0;;;41268.0;31646.0;1.03;1.03;;;794.0;31646.0;0.079;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255788;POL;Europe;Poland;2021-01-15;1424576.0;7795.0;8061.857;32923.0;386.0;323.429;35742.049;195.573;202.269;826.025;9.685;8.115;0.85;;;16083.0;403.516;;;;;;;;;99079.0;2.586;0.0817;12.2;tests performed;436963.0;436963.0;;;26483.0;34025.0;1.1;1.1;;;854.0;34025.0;0.085;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255789;POL;Europe;Poland;2021-01-16;1431988.0;7412.0;7613.857;33292.0;369.0;313.571;35928.013;185.964;191.029;835.283;9.258;7.867;0.85;;;15887.0;398.599;;;;;;;;;89337.0;2.332;0.0851;11.7;tests performed;457303.0;457303.0;;;20340.0;36754.0;1.15;1.15;;;922.0;36754.0;0.092;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255790;POL;Europe;Poland;2021-01-17;1438043.0;6055.0;7134.571;33434.0;142.0;308.571;36079.931;151.918;179.004;838.846;3.563;7.742;0.84;;;15588.0;391.097;;;;;;;;;79594.0;2.078;0.0898;11.1;tests performed;469466.0;468795.0;671.0;;12163.0;38059.0;1.18;1.18;0.0;;955.0;37963.0;0.095;75.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;65717.91;14.86;23.18;1715.5262
255791;POL;Europe;Poland;2021-01-18;1441314.0;3271.0;6941.571;33486.0;52.0;305.286;36161.999;82.068;174.161;840.151;1.305;7.659;0.83;;;15716.0;394.308;;;;;;;;;69852.0;1.823;0.0992;10.1;tests performed;495164.0;491696.0;3468.0;;25698.0;33904.0;1.24;1.23;0.01;;851.0;33409.0;0.084;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255792;POL;Europe;Poland;2021-01-19;1446149.0;4835.0;6836.714;33777.0;291.0;300.286;36283.307;121.308;171.53;847.452;7.301;7.534;0.82;;;15667.0;393.079;;;;;;;;;60109.0;1.569;0.1141;8.8;tests performed;541229.0;530055.0;11174.0;;46065.0;33087.0;1.36;1.33;0.03;;830.0;31491.0;0.079;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255793;POL;Europe;Poland;2021-01-20;1453068.0;6919.0;6531.857;34220.0;443.0;294.857;36456.902;173.595;163.882;858.566;11.115;7.398;0.8;;;15324.0;384.473;;;;;;;;;50367.0;1.315;0.13;7.7;tests performed;591785.0;566793.0;24992.0;;50556.0;31796.0;1.48;1.42;0.06;;798.0;28226.0;0.071;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255794;POL;Europe;Poland;2021-01-21;1460220.0;7152.0;6205.571;34639.0;419.0;300.286;36636.343;179.441;155.695;869.079;10.513;7.534;0.81;;;14928.0;374.538;;;;;8932453.0;;233.176;;40624.0;1.06;0.1526;6.6;tests performed;644999.0;605313.0;39686.0;;53214.0;33503.0;1.62;1.52;0.1;;841.0;27833.0;0.07;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255795;POL;Europe;Poland;2021-01-22;1466860.0;6640.0;6040.571;34985.0;346.0;294.571;36802.938;166.595;151.556;877.76;8.681;7.391;0.83;;;14614.0;366.659;;;;;;;;;39609.0;1.034;0.1519;6.6;tests performed;684277.0;638798.0;45479.0;;39278.0;35331.0;1.72;1.6;0.11;;886.0;28834.0;0.072;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255796;POL;Europe;Poland;2021-01-23;1473182.0;6322.0;5884.857;35331.0;346.0;291.286;36961.554;158.616;147.649;886.441;8.681;7.308;0.84;;;14528.0;364.502;;;;;;;;;38594.0;1.007;0.1528;6.5;tests performed;701164.0;654184.0;46980.0;;16887.0;34837.0;1.76;1.64;0.12;;874.0;28126.0;0.071;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255797;POL;Europe;Poland;2021-01-24;1477865.0;4683.0;5688.857;35441.0;110.0;286.714;37079.049;117.495;142.731;889.201;2.76;7.194;0.86;;;14377.0;360.713;;;;;;;;;37579.0;0.981;0.1515;6.6;tests performed;707474.0;659753.0;47721.0;;6310.0;34001.0;1.78;1.66;0.12;;853.0;27280.0;0.068;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;67804.11;15.03;23.35;1769.9854
255798;POL;Europe;Poland;2021-01-25;1480284.0;2419.0;5567.143;35479.0;38.0;284.714;37139.741;60.692;139.677;890.154;0.953;7.143;0.87;;;14544.0;364.903;;;;;;;;;36564.0;0.954;0.1532;6.5;tests performed;776987.0;701222.0;75765.0;;69513.0;40260.0;1.95;1.76;0.19;;1010.0;29932.0;0.075;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255799;POL;Europe;Poland;2021-01-26;1484888.0;4604.0;5534.143;35743.0;264.0;280.857;37255.253;115.513;138.849;896.778;6.624;7.047;0.88;;;14596.0;366.208;;;;;;;;;35549.0;0.928;0.1564;6.4;tests performed;905457.0;782413.0;123044.0;;128470.0;52033.0;2.27;1.96;0.31;;1305.0;36051.0;0.09;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255800;POL;Europe;Poland;2021-01-27;1491677.0;6789.0;5515.571;36132.0;389.0;273.143;37425.587;170.333;138.384;906.538;9.76;6.853;0.88;;;14120.0;354.265;;;;;;;;;34534.0;0.901;0.1604;6.2;tests performed;1008253.0;858474.0;149779.0;;102796.0;59495.0;2.53;2.15;0.38;;1493.0;41669.0;0.105;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255801;POL;Europe;Poland;2021-01-28;1498833.0;7156.0;5516.143;36521.0;389.0;268.857;37605.128;179.541;138.398;916.297;9.76;6.746;0.89;;;13879.0;348.219;;;;;9167085.0;;239.301;;33519.0;0.875;0.1658;6.0;tests performed;1097036.0;917908.0;179128.0;;88783.0;64577.0;2.75;2.3;0.45;;1620.0;44656.0;0.112;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255802;POL;Europe;Poland;2021-01-29;1504977.0;6144.0;5445.286;36857.0;336.0;267.429;37759.278;154.151;136.62;924.728;8.43;6.71;0.9;;;13726.0;344.38;;;;;;;;;34271.0;0.895;0.1599;6.3;tests performed;1141081.0;945600.0;195481.0;;44045.0;65258.0;2.86;2.37;0.49;;1637.0;43829.0;0.11;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255803;POL;Europe;Poland;2021-01-30;1510841.0;5864.0;5379.857;37160.0;303.0;261.286;37906.404;147.125;134.978;932.33;7.602;6.556;0.91;;;13654.0;342.573;;;;;;;;;35023.0;0.914;0.1542;6.5;tests performed;1156931.0;958453.0;198478.0;;15850.0;65110.0;2.9;2.4;0.5;;1634.0;43467.0;0.109;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255804;POL;Europe;Poland;2021-01-31;1515547.0;4706.0;5383.143;37258.0;98.0;259.571;38024.476;118.072;135.061;934.789;2.459;6.513;0.92;;;13339.0;334.67;;;;;;;;;35775.0;0.934;0.1515;6.6;tests performed;1176904.0;976367.0;200537.0;;19973.0;67061.0;2.95;2.45;0.5;;1683.0;45231.0;0.113;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;69190.11;15.03;15.38;1806.166
255805;POL;Europe;Poland;2021-02-01;1518050.0;2503.0;5395.143;37300.0;42.0;260.143;38087.275;62.799;135.362;935.842;1.054;6.527;0.93;;;13507.0;338.885;;;;;;;;;36528.0;0.954;0.1477;6.8;tests performed;1231716.0;998587.0;233129.0;;54812.0;64961.0;3.09;2.51;0.58;;1630.0;42481.0;0.107;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255806;POL;Europe;Poland;2021-02-02;1522376.0;4326.0;5355.429;37553.0;253.0;258.571;38195.813;108.538;134.366;942.19;6.348;6.487;0.94;;;13512.0;339.011;;;;;;;;;37280.0;0.973;0.1437;7.0;tests performed;1342435.0;1053245.0;289190.0;;110719.0;62425.0;3.37;2.64;0.73;;1566.0;38690.0;0.097;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255807;POL;Europe;Poland;2021-02-03;1529178.0;6802.0;5357.286;37974.0;421.0;263.143;38366.472;170.659;134.412;952.753;10.563;6.602;0.94;;;13225.0;331.81;;;;;;;;;38032.0;0.993;0.1409;7.1;tests performed;1461578.0;1117146.0;344432.0;;119143.0;64761.0;3.67;2.8;0.86;;1625.0;36953.0;0.093;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255808;POL;Europe;Poland;2021-02-04;1535674.0;6496.0;5263.0;38418.0;444.0;271.0;38529.454;162.982;132.047;963.892;11.14;6.799;0.94;;;12945.0;324.785;;;;;9438573.0;;246.388;;38784.0;1.012;0.1357;7.4;tests performed;1566604.0;1171229.0;395375.0;;105026.0;67081.0;3.93;2.94;0.99;;1683.0;36189.0;0.091;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255809;POL;Europe;Poland;2021-02-05;1541727.0;6053.0;5250.0;38786.0;368.0;275.571;38681.321;151.867;131.72;973.125;9.233;6.914;0.95;;;12837.0;322.075;;;;;;;;;39427.0;1.029;0.1332;7.5;tests performed;1617764.0;1193034.0;424730.0;;51160.0;68098.0;4.06;2.99;1.07;;1709.0;35348.0;0.089;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255810;POL;Europe;Poland;2021-02-06;1547692.0;5965.0;5264.429;39069.0;283.0;272.714;38830.981;149.659;132.082;980.226;7.1;6.842;0.97;;;12743.0;319.717;;;;;;;;;40069.0;1.046;0.1314;7.6;tests performed;1641158.0;1200793.0;440365.0;;23394.0;69175.0;4.12;3.01;1.1;;1736.0;34620.0;0.087;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255811;POL;Europe;Poland;2021-02-07;1552420.0;4728.0;5267.571;39162.0;93.0;272.0;38949.605;118.624;132.161;982.559;2.333;6.824;0.98;;;12528.0;314.323;;;;;;;;;40712.0;1.063;0.1294;7.7;tests performed;1656708.0;1206212.0;450496.0;;15550.0;68543.0;4.16;3.03;1.13;;1720.0;32835.0;0.082;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;69802.11;14.87;6.6;1822.142
255812;POL;Europe;Poland;2021-02-08;1554851.0;2431.0;5257.286;39207.0;45.0;272.429;39010.597;60.993;131.903;983.688;1.129;6.835;0.99;;;12559.0;315.1;;;;;;;;;41354.0;1.08;0.1271;7.9;tests performed;;;;;;69071.0;;;;;1733.0;35758.0;0.09;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255813;POL;Europe;Poland;2021-02-09;1558880.0;4029.0;5214.857;39434.0;227.0;268.714;39111.683;101.086;130.839;989.383;5.695;6.742;1.0;;;12677.0;318.061;;;;;;;;;41997.0;1.096;0.1241;8.1;tests performed;1773715.0;1291569.0;482146.0;;;61611.0;4.45;3.24;1.21;;1546.0;34046.0;0.085;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255814;POL;Europe;Poland;2021-02-10;1565810.0;6930.0;5233.143;39794.0;360.0;260.0;39285.554;173.871;131.297;998.416;9.032;6.523;1.02;;;12472.0;312.918;;;;;;;;;42639.0;1.113;0.1227;8.1;tests performed;;;;;;60307.0;;;;;1513.0;33601.0;0.084;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255815;POL;Europe;Poland;2021-02-11;1572818.0;7008.0;5306.286;40250.0;456.0;261.714;39461.382;175.828;133.133;1009.857;11.441;6.566;1.03;;;12227.0;306.771;;;;;9741547.0;;254.297;;43282.0;1.13;0.1226;8.2;tests performed;1993739.0;1413132.0;580607.0;;;61019.0;5.0;3.55;1.46;;1531.0;34558.0;0.087;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255816;POL;Europe;Poland;2021-02-12;1579197.0;6379.0;5352.857;40497.0;247.0;244.429;39621.429;160.047;134.301;1016.054;6.197;6.133;1.05;;;12215.0;306.47;;;;;;;;;43576.0;1.138;0.1228;8.1;tests performed;2071009.0;1446102.0;624907.0;;77270.0;64749.0;5.2;3.63;1.57;;1625.0;36153.0;0.091;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255817;POL;Europe;Poland;2021-02-13;1585783.0;6586.0;5441.571;40781.0;284.0;244.571;39786.669;165.24;136.527;1023.179;7.125;6.136;1.07;;;12163.0;305.165;;;;;;;;;43869.0;1.145;0.124;8.1;tests performed;2107089.0;1466439.0;640650.0;;36080.0;66562.0;5.29;3.68;1.61;;1670.0;37949.0;0.095;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255818;POL;Europe;Poland;2021-02-14;1591117.0;5334.0;5528.143;40879.0;98.0;245.286;39920.497;133.828;138.699;1025.638;2.459;6.154;1.1;;;11962.0;300.122;;;;;;;;;44163.0;1.153;0.1252;8.0;tests performed;2122245.0;1476274.0;645971.0;;15156.0;66505.0;5.32;3.7;1.62;;1669.0;38580.0;0.097;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;70512.71;14.73;7.71;1840.6918
255819;POL;Europe;Poland;2021-02-15;1593660.0;2543.0;5544.143;40904.0;25.0;242.429;39984.3;63.803;139.1;1026.265;0.627;6.082;1.12;;;12026.0;301.728;;;;;;;;;44456.0;1.16;0.1247;8.0;tests performed;2159146.0;1500911.0;658235.0;;36901.0;63419.0;5.42;3.77;1.65;;1591.0;36003.0;0.09;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255820;POL;Europe;Poland;2021-02-16;1598838.0;5178.0;5708.286;41100.0;196.0;238.0;40114.214;129.914;143.219;1031.183;4.918;5.971;1.16;;;12318.0;309.054;;;;;;;;;44750.0;1.168;0.1277;7.8;tests performed;2230117.0;1538737.0;691380.0;;70971.0;65200.0;5.6;3.86;1.73;;1636.0;35310.0;0.089;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255821;POL;Europe;Poland;2021-02-17;1607532.0;8694.0;5960.286;41379.0;279.0;226.429;40332.343;218.129;149.541;1038.183;7.0;5.681;1.18;;;12225.0;306.72;;;;;;;;;45043.0;1.176;0.1323;7.6;tests performed;2384794.0;1610734.0;774060.0;;154677.0;71581.0;5.98;4.04;1.94;;1796.0;36912.0;0.093;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255822;POL;Europe;Poland;2021-02-18;1616605.0;9073.0;6255.286;41652.0;273.0;200.286;40559.981;227.638;156.943;1045.032;6.849;5.025;1.2;;;12188.0;305.792;;;;;10058906.0;;262.582;;45337.0;1.183;0.138;7.2;tests performed;2556999.0;1691115.0;865884.0;;172205.0;80466.0;6.42;4.24;2.17;;2019.0;39712.0;0.1;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255823;POL;Europe;Poland;2021-02-19;1625382.0;8777.0;6597.857;41893.0;241.0;199.429;40780.192;220.211;165.538;1051.079;6.047;5.004;1.21;;;12441.0;312.14;;;;;;;;;45846.0;1.197;0.1439;6.9;tests performed;2660776.0;1743841.0;916935.0;;103777.0;84252.0;6.68;4.38;2.3;;2114.0;42534.0;0.107;71.3;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
